graph_id,node_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
1419,27,0.0,,,,0.0,83.0,35.0,0.0
1419,28,3.0,,,,3.0,77.0,69.0,0.0
1419,29,0.0,,,,0.0,64.0,70.0,0.0
1419,30,2.0,,,,2.0,16.0,19.0,0.0
1419,31,4.0,,,,4.0,27.0,20.0,0.0
1419,32,0.0,,,,0.0,31.0,30.0,0.0
1419,33,3.0,,,,3.0,40.0,51.0,0.0
1419,34,0.0,,,,0.0,51.0,7.0,0.0
1419,35,0.0,,,,0.0,78.0,52.0,0.0
1419,36,3.0,,,,3.0,49.0,26.0,0.0
1419,37,3.0,,,,3.0,17.0,46.0,0.0
1419,38,3.0,,,,3.0,43.0,23.0,0.0
1419,39,0.0,,,,0.0,42.0,79.0,0.0
1419,40,3.0,,,,3.0,9.0,83.0,0.0
1419,41,3.0,,,,3.0,79.0,56.0,0.0
1419,42,0.0,,,,0.0,57.0,54.0,0.0
1419,43,2.0,,,,2.0,41.0,12.0,0.0
1419,44,0.0,,,,0.0,44.0,45.0,0.0
1419,45,3.0,,,,3.0,69.0,33.0,0.0
1419,46,0.0,,,,0.0,28.0,66.0,0.0
1419,47,0.0,,,,0.0,50.0,63.0,0.0
1419,48,0.0,,,,0.0,24.0,14.0,0.0
1419,49,3.0,,,,3.0,20.0,74.0,0.0
1419,50,0.0,,,,0.0,45.0,13.0,0.0
1419,51,0.0,,,,0.0,0.0,32.0,0.0
1419,52,0.0,,,,0.0,14.0,43.0,0.0
1419,53,0.0,,,,0.0,8.0,18.0,0.0
1419,54,0.0,,,,0.0,2.0,75.0,0.0
1419,55,0.0,,,,0.0,33.0,38.0,0.0
1419,56,3.0,,,,3.0,32.0,1.0,0.0
1419,57,0.0,,,,0.0,59.0,76.0,0.0
1419,58,0.0,,,,0.0,75.0,28.0,0.0
1419,59,0.0,,,,0.0,19.0,48.0,0.0
1419,60,3.0,,,,3.0,62.0,64.0,0.0
1419,61,0.0,,,,0.0,53.0,59.0,0.0
1419,62,0.0,,,,0.0,26.0,34.0,0.0
1419,63,0.0,,,,0.0,1.0,53.0,0.0
1419,64,3.0,,,,3.0,39.0,73.0,0.0
1419,65,0.0,,,,0.0,56.0,61.0,0.0
1419,66,0.0,,,,0.0,36.0,77.0,0.0
1419,67,0.0,,,,0.0,76.0,49.0,0.0
1419,68,0.0,,,,0.0,35.0,65.0,0.0
1419,69,0.0,,,,0.0,47.0,55.0,0.0
1419,70,0.0,,,,0.0,61.0,47.0,0.0
1419,71,3.0,,,,3.0,54.0,82.0,0.0
1419,72,0.0,,,,0.0,21.0,31.0,0.0
1419,73,3.0,,,,3.0,23.0,16.0,0.0
1419,74,3.0,,,,3.0,58.0,36.0,0.0
1419,75,2.0,,,,2.0,7.0,22.0,0.0
1419,76,3.0,,,,3.0,12.0,10.0,0.0
1419,77,0.0,,,,0.0,30.0,0.0,0.0
1419,78,0.0,,,,0.0,25.0,29.0,0.0
1419,79,0.0,,,,0.0,66.0,15.0,0.0
1419,80,0.0,,,,0.0,63.0,25.0,0.0
1419,81,3.0,,,,3.0,34.0,57.0,0.0
1419,82,0.0,,,,0.0,46.0,58.0,0.0
1419,83,0.0,,,,0.0,71.0,3.0,0.0
1420,0,2.0,,,,2.0,52.0,144.0,0.0
1420,1,2.0,,,,2.0,70.0,48.0,0.0
1420,2,2.0,,,,2.0,107.0,66.0,0.0
1420,3,2.0,,,,2.0,31.0,41.0,0.0
1420,4,2.0,,,,2.0,132.0,26.0,0.0
1420,5,0.0,,,,0.0,60.0,136.0,0.0
1420,6,2.0,,,,2.0,2.0,70.0,0.0
1420,7,2.0,,,,2.0,59.0,24.0,0.0
1420,8,0.0,,,,0.0,127.0,138.0,0.0
1420,9,0.0,,,,0.0,101.0,91.0,0.0
1420,10,2.0,,,,2.0,75.0,0.0,0.0
1420,11,3.0,,,,3.0,136.0,53.0,0.0
1420,12,0.0,,,,0.0,71.0,3.0,0.0
1420,13,2.0,,,,2.0,140.0,90.0,0.0
1420,14,0.0,,,,0.0,61.0,121.0,0.0
1420,15,3.0,,,,3.0,106.0,69.0,0.0
1420,16,2.0,,,,2.0,29.0,96.0,0.0
1420,17,2.0,,,,2.0,19.0,92.0,0.0
1420,18,2.0,,,,2.0,48.0,115.0,0.0
1420,19,3.0,,,,3.0,74.0,35.0,0.0
1420,20,3.0,,,,3.0,9.0,5.0,0.0
1420,21,3.0,,,,3.0,15.0,6.0,0.0
1420,22,2.0,,,,2.0,17.0,85.0,0.0
1420,23,0.0,,,,0.0,41.0,82.0,0.0
1420,24,3.0,,,,3.0,12.0,31.0,0.0
1420,25,3.0,,,,3.0,69.0,124.0,0.0
1420,26,0.0,,,,0.0,108.0,100.0,0.0
1420,27,2.0,,,,2.0,147.0,135.0,0.0
1420,28,3.0,,,,3.0,14.0,37.0,0.0
1420,29,2.0,,,,2.0,145.0,99.0,0.0
1420,30,2.0,,,,2.0,98.0,128.0,0.0
1420,31,4.0,,,,4.0,56.0,108.0,0.0
1420,32,2.0,,,,2.0,99.0,14.0,0.0
1420,33,0.0,,,,0.0,138.0,149.0,0.0
1420,34,0.0,,,,0.0,143.0,62.0,0.0
1420,35,3.0,,,,3.0,91.0,10.0,0.0
1420,36,2.0,,,,2.0,25.0,8.0,0.0
1420,37,2.0,,,,2.0,76.0,29.0,0.0
1420,38,0.0,,,,0.0,77.0,2.0,0.0
1420,39,2.0,,,,2.0,58.0,68.0,0.0
1420,40,0.0,,,,0.0,20.0,42.0,0.0
1420,41,0.0,,,,0.0,26.0,21.0,0.0
1420,42,2.0,,,,2.0,84.0,49.0,0.0
1420,43,2.0,,,,2.0,149.0,97.0,0.0
1420,44,2.0,,,,2.0,65.0,129.0,0.0
1420,45,2.0,,,,2.0,131.0,75.0,0.0
1420,46,2.0,,,,2.0,53.0,111.0,0.0
1420,47,2.0,,,,2.0,88.0,119.0,0.0
1420,48,0.0,,,,0.0,7.0,140.0,0.0
1420,49,2.0,,,,2.0,115.0,132.0,0.0
1420,50,0.0,,,,0.0,32.0,22.0,0.0
1420,51,3.0,,,,3.0,123.0,45.0,0.0
1420,52,2.0,,,,2.0,1.0,123.0,0.0
1420,53,3.0,,,,3.0,117.0,13.0,0.0
1420,54,3.0,,,,3.0,45.0,112.0,0.0
1420,55,3.0,,,,3.0,90.0,54.0,0.0
1420,56,0.0,,,,0.0,96.0,148.0,0.0
1420,57,2.0,,,,2.0,43.0,130.0,0.0
1420,58,3.0,,,,3.0,110.0,84.0,0.0
1420,59,0.0,,,,0.0,44.0,67.0,0.0
1420,60,2.0,,,,2.0,42.0,39.0,0.0
1420,61,2.0,,,,2.0,49.0,143.0,0.0
1420,62,2.0,,,,2.0,33.0,50.0,0.0
1420,63,2.0,,,,2.0,130.0,1.0,0.0
1420,64,2.0,,,,2.0,92.0,34.0,0.0
1420,65,2.0,,,,2.0,80.0,95.0,0.0
1420,66,2.0,,,,2.0,3.0,19.0,0.0
1420,67,2.0,,,,2.0,10.0,109.0,0.0
1420,68,2.0,,,,2.0,139.0,63.0,0.0
1420,69,3.0,,,,3.0,36.0,4.0,0.0
1420,70,0.0,,,,0.0,40.0,88.0,0.0
1420,71,2.0,,,,2.0,50.0,72.0,0.0
1420,72,3.0,,,,3.0,120.0,126.0,0.0
1420,73,2.0,,,,2.0,68.0,46.0,0.0
1420,74,3.0,,,,3.0,118.0,142.0,0.0
1420,75,3.0,,,,3.0,37.0,57.0,0.0
1420,76,3.0,,,,3.0,47.0,146.0,0.0
1420,77,3.0,,,,3.0,22.0,7.0,0.0
1420,78,2.0,,,,2.0,94.0,64.0,0.0
1420,79,3.0,,,,3.0,66.0,58.0,0.0
1420,80,2.0,,,,2.0,28.0,36.0,0.0
1420,81,3.0,,,,3.0,125.0,43.0,0.0
1420,82,3.0,,,,3.0,112.0,20.0,0.0
1420,83,3.0,,,,3.0,63.0,9.0,0.0
1420,84,0.0,,,,0.0,35.0,116.0,0.0
1420,85,2.0,,,,2.0,111.0,127.0,0.0
1420,86,0.0,,,,0.0,97.0,147.0,0.0
1420,87,2.0,,,,2.0,129.0,93.0,0.0
1420,88,2.0,,,,2.0,4.0,73.0,0.0
1420,89,0.0,,,,0.0,51.0,105.0,0.0
1420,90,3.0,,,,3.0,67.0,76.0,0.0
1420,91,2.0,,,,2.0,78.0,55.0,0.0
1420,92,2.0,,,,2.0,148.0,78.0,0.0
1420,93,3.0,,,,3.0,133.0,125.0,0.0
1420,94,2.0,,,,2.0,116.0,11.0,0.0
1420,95,2.0,,,,2.0,27.0,106.0,0.0
1420,96,3.0,,,,3.0,54.0,44.0,0.0
1420,97,3.0,,,,3.0,30.0,89.0,0.0
1420,98,2.0,,,,2.0,82.0,79.0,0.0
1420,99,3.0,,,,3.0,87.0,23.0,0.0
1420,100,3.0,,,,3.0,134.0,113.0,0.0
1420,101,0.0,,,,0.0,21.0,15.0,0.0
1420,102,3.0,,,,3.0,100.0,103.0,0.0
1420,103,2.0,,,,2.0,137.0,65.0,0.0
1420,104,3.0,,,,3.0,39.0,59.0,0.0
1420,105,2.0,,,,2.0,5.0,81.0,0.0
1420,106,3.0,,,,3.0,124.0,122.0,0.0
1420,107,3.0,,,,3.0,18.0,30.0,0.0
1420,108,2.0,,,,2.0,105.0,28.0,0.0
1420,109,0.0,,,,0.0,128.0,77.0,0.0
1420,110,2.0,,,,2.0,86.0,52.0,0.0
1420,111,3.0,,,,3.0,55.0,38.0,0.0
1420,112,4.0,,,,4.0,141.0,12.0,0.0
1420,113,3.0,,,,3.0,73.0,17.0,0.0
1420,114,3.0,,,,3.0,79.0,117.0,0.0
1420,115,3.0,,,,3.0,102.0,61.0,0.0
1420,116,2.0,,,,2.0,34.0,80.0,0.0
1420,117,3.0,,,,3.0,103.0,101.0,0.0
1420,118,0.0,,,,0.0,142.0,71.0,0.0
1420,119,3.0,,,,3.0,119.0,107.0,0.0
1420,120,2.0,,,,2.0,83.0,86.0,0.0
1420,121,2.0,,,,2.0,8.0,51.0,0.0
1420,122,2.0,,,,2.0,89.0,110.0,0.0
1420,123,0.0,,,,0.0,0.0,102.0,0.0
1420,124,2.0,,,,2.0,38.0,139.0,0.0
1420,125,0.0,,,,0.0,85.0,118.0,0.0
1420,126,3.0,,,,3.0,93.0,134.0,0.0
1420,127,3.0,,,,3.0,135.0,87.0,0.0
1420,128,2.0,,,,2.0,13.0,98.0,0.0
1420,129,3.0,,,,3.0,95.0,114.0,0.0
1420,130,0.0,,,,0.0,6.0,94.0,0.0
1420,131,2.0,,,,2.0,46.0,74.0,0.0
1420,132,2.0,,,,2.0,23.0,131.0,0.0
1420,133,2.0,,,,2.0,64.0,137.0,0.0
1420,134,2.0,,,,2.0,121.0,145.0,0.0
1420,135,3.0,,,,3.0,72.0,25.0,0.0
1420,136,3.0,,,,3.0,62.0,56.0,0.0
1420,137,3.0,,,,3.0,104.0,16.0,0.0
1420,138,2.0,,,,2.0,109.0,47.0,0.0
1420,139,3.0,,,,3.0,122.0,32.0,0.0
1420,140,0.0,,,,0.0,57.0,40.0,0.0
1420,141,0.0,,,,0.0,81.0,60.0,0.0
1420,142,2.0,,,,2.0,114.0,18.0,0.0
1420,143,2.0,,,,2.0,24.0,33.0,0.0
1420,144,3.0,,,,3.0,126.0,141.0,0.0
1420,145,2.0,,,,2.0,113.0,120.0,0.0
1420,146,2.0,,,,2.0,11.0,83.0,0.0
1420,147,2.0,,,,2.0,144.0,27.0,0.0
1420,148,2.0,,,,2.0,146.0,104.0,0.0
1420,149,2.0,,,,2.0,16.0,133.0,0.0
1421,0,2.0,,,,2.0,50.0,4.0,0.0
1421,1,2.0,,,,2.0,5.0,19.0,0.0
1421,2,4.0,,,,4.0,13.0,50.0,0.0
1421,3,3.0,,,,3.0,35.0,36.0,0.0
1421,4,2.0,,,,2.0,1.0,41.0,0.0
1421,5,3.0,,,,3.0,38.0,44.0,0.0
1421,6,2.0,,,,2.0,3.0,28.0,0.0
1421,7,2.0,,,,2.0,12.0,39.0,0.0
1421,8,0.0,,,,0.0,16.0,5.0,0.0
1421,9,0.0,,,,0.0,46.0,34.0,0.0
1421,10,3.0,,,,3.0,27.0,14.0,0.0
1421,11,2.0,,,,2.0,52.0,8.0,0.0
1421,12,2.0,,,,2.0,34.0,31.0,0.0
1421,13,0.0,,,,0.0,26.0,18.0,0.0
1421,14,0.0,,,,0.0,39.0,42.0,0.0
1421,15,0.0,,,,0.0,11.0,47.0,0.0
1421,16,0.0,,,,0.0,19.0,40.0,0.0
1421,17,3.0,,,,3.0,2.0,9.0,0.0
1421,18,0.0,,,,0.0,9.0,22.0,0.0
1421,19,2.0,,,,2.0,33.0,13.0,0.0
1421,20,1.0,,,,1.0,42.0,10.0,0.0
1421,21,3.0,,,,3.0,23.0,32.0,0.0
1421,22,0.0,,,,0.0,43.0,3.0,0.0
1421,23,1.0,,,,1.0,6.0,23.0,0.0
1421,24,0.0,,,,0.0,36.0,16.0,0.0
1421,25,0.0,,,,0.0,41.0,27.0,0.0
1421,26,2.0,,,,2.0,4.0,11.0,0.0
1421,27,0.0,,,,0.0,20.0,0.0,0.0
1421,28,3.0,,,,3.0,17.0,51.0,0.0
1421,29,2.0,,,,2.0,7.0,37.0,0.0
1421,30,1.0,,,,1.0,21.0,46.0,0.0
1421,31,3.0,,,,3.0,30.0,52.0,0.0
1421,32,3.0,,,,3.0,25.0,1.0,0.0
1421,33,0.0,,,,0.0,18.0,12.0,0.0
1421,34,1.0,,,,1.0,24.0,33.0,0.0
1421,35,0.0,,,,0.0,32.0,25.0,0.0
1421,36,2.0,,,,2.0,48.0,48.0,0.0
1421,37,3.0,,,,3.0,53.0,15.0,0.0
1421,38,2.0,,,,2.0,37.0,30.0,0.0
1421,39,0.0,,,,0.0,22.0,6.0,0.0
1421,40,0.0,,,,0.0,31.0,29.0,0.0
1421,41,2.0,,,,2.0,15.0,49.0,0.0
1421,42,3.0,,,,3.0,49.0,43.0,0.0
1421,43,1.0,,,,1.0,51.0,7.0,0.0
1421,44,1.0,,,,1.0,28.0,20.0,0.0
1421,45,1.0,,,,1.0,29.0,21.0,0.0
1421,46,2.0,,,,2.0,40.0,53.0,0.0
1421,47,2.0,,,,2.0,10.0,45.0,0.0
1421,48,2.0,,,,2.0,14.0,17.0,0.0
1421,49,1.0,,,,1.0,0.0,26.0,0.0
1421,50,0.0,,,,0.0,8.0,38.0,0.0
1421,51,1.0,,,,1.0,47.0,35.0,0.0
1421,52,3.0,,,,3.0,45.0,24.0,0.0
1421,53,3.0,,,,3.0,44.0,2.0,0.0
1422,0,0.0,,,,0.0,0.0,8.0,0.0
1422,1,0.0,,,,0.0,25.0,38.0,0.0
1422,2,0.0,,,,0.0,29.0,36.0,0.0
1422,3,0.0,,,,0.0,1.0,28.0,0.0
1422,4,2.0,,,,2.0,6.0,3.0,0.0
1422,5,0.0,,,,0.0,16.0,18.0,0.0
1422,6,0.0,,,,0.0,15.0,7.0,0.0
1422,7,0.0,,,,0.0,38.0,25.0,0.0
1422,8,0.0,,,,0.0,27.0,12.0,0.0
1422,9,3.0,,,,3.0,18.0,39.0,0.0
1422,10,3.0,,,,3.0,4.0,5.0,0.0
1422,11,0.0,,,,0.0,34.0,42.0,0.0
1422,12,3.0,,,,3.0,21.0,15.0,0.0
1422,13,3.0,,,,3.0,3.0,9.0,0.0
1422,14,2.0,,,,2.0,41.0,30.0,0.0
1422,15,3.0,,,,3.0,32.0,23.0,0.0
1422,16,0.0,,,,0.0,26.0,37.0,0.0
1422,17,3.0,,,,3.0,35.0,20.0,0.0
1422,18,0.0,,,,0.0,9.0,1.0,0.0
1422,19,0.0,,,,0.0,20.0,22.0,0.0
1422,20,0.0,,,,0.0,31.0,4.0,0.0
1422,21,0.0,,,,0.0,19.0,21.0,0.0
1422,22,3.0,,,,3.0,40.0,34.0,0.0
1422,23,0.0,,,,0.0,36.0,29.0,0.0
1422,24,3.0,,,,3.0,5.0,24.0,0.0
1422,25,3.0,,,,3.0,42.0,35.0,0.0
1422,26,3.0,,,,3.0,28.0,17.0,0.0
1422,27,4.0,,,,4.0,23.0,13.0,0.0
1422,28,3.0,,,,3.0,13.0,2.0,0.0
1422,29,3.0,,,,3.0,7.0,32.0,0.0
1422,30,3.0,,,,3.0,8.0,14.0,0.0
1422,31,3.0,,,,3.0,2.0,11.0,0.0
1422,32,0.0,,,,0.0,24.0,41.0,0.0
1422,33,3.0,,,,3.0,39.0,33.0,0.0
1422,34,0.0,,,,0.0,12.0,27.0,0.0
1422,35,0.0,,,,0.0,14.0,26.0,0.0
1422,36,0.0,,,,0.0,30.0,40.0,0.0
1422,37,0.0,,,,0.0,22.0,0.0,0.0
1422,38,0.0,,,,0.0,37.0,16.0,0.0
1422,39,0.0,,,,0.0,33.0,19.0,0.0
1422,40,0.0,,,,0.0,11.0,6.0,0.0
1422,41,0.0,,,,0.0,17.0,31.0,0.0
1422,42,3.0,,,,3.0,10.0,10.0,0.0
1423,0,0.0,,,,0.0,13.0,49.0,0.0
1423,1,0.0,,,,0.0,86.0,54.0,0.0
1423,2,3.0,,,,3.0,34.0,84.0,0.0
1423,3,1.0,,,,1.0,19.0,43.0,0.0
1423,4,3.0,,,,3.0,96.0,55.0,0.0
1423,5,3.0,,,,3.0,45.0,93.0,0.0
1423,6,3.0,,,,3.0,12.0,56.0,0.0
1423,7,0.0,,,,0.0,50.0,15.0,0.0
1423,8,0.0,,,,0.0,24.0,90.0,0.0
1423,9,0.0,,,,0.0,39.0,7.0,0.0
1423,10,1.0,,,,1.0,0.0,27.0,0.0
1423,11,1.0,,,,1.0,79.0,72.0,0.0
1423,12,3.0,,,,3.0,53.0,58.0,0.0
1423,13,0.0,,,,0.0,59.0,48.0,0.0
1423,14,0.0,,,,0.0,9.0,44.0,0.0
1423,15,1.0,,,,1.0,101.0,97.0,0.0
1423,16,3.0,,,,3.0,8.0,100.0,0.0
1423,17,3.0,,,,3.0,64.0,28.0,0.0
1423,18,0.0,,,,0.0,58.0,26.0,0.0
1423,19,2.0,,,,2.0,98.0,0.0,0.0
1423,20,3.0,,,,3.0,41.0,76.0,0.0
1423,21,1.0,,,,1.0,11.0,33.0,0.0
1423,22,3.0,,,,3.0,78.0,31.0,0.0
1423,23,1.0,,,,1.0,6.0,99.0,0.0
1423,24,1.0,,,,1.0,75.0,14.0,0.0
1423,25,3.0,,,,3.0,22.0,96.0,0.0
1423,26,4.0,,,,4.0,92.0,63.0,0.0
1423,27,3.0,,,,3.0,82.0,87.0,0.0
1423,28,3.0,,,,3.0,32.0,81.0,0.0
1423,29,3.0,,,,3.0,80.0,57.0,0.0
1423,30,3.0,,,,3.0,99.0,66.0,0.0
1423,31,3.0,,,,3.0,89.0,11.0,0.0
1423,32,3.0,,,,3.0,76.0,82.0,0.0
1423,33,1.0,,,,1.0,55.0,9.0,0.0
1423,34,3.0,,,,3.0,43.0,23.0,0.0
1423,35,0.0,,,,0.0,49.0,37.0,0.0
1423,36,1.0,,,,1.0,28.0,25.0,0.0
1423,37,3.0,,,,3.0,35.0,85.0,0.0
1423,38,0.0,,,,0.0,94.0,2.0,0.0
1423,39,3.0,,,,3.0,70.0,98.0,0.0
1423,40,1.0,,,,1.0,81.0,42.0,0.0
1423,41,3.0,,,,3.0,29.0,68.0,0.0
1423,42,1.0,,,,1.0,71.0,16.0,0.0
1423,43,1.0,,,,1.0,16.0,94.0,0.0
1423,44,4.0,,,,4.0,38.0,61.0,0.0
1423,45,3.0,,,,3.0,42.0,74.0,0.0
1423,46,1.0,,,,1.0,73.0,30.0,0.0
1423,47,3.0,,,,3.0,69.0,24.0,0.0
1423,48,3.0,,,,3.0,46.0,8.0,0.0
1423,49,2.0,,,,2.0,57.0,12.0,0.0
1423,50,3.0,,,,3.0,87.0,95.0,0.0
1423,51,0.0,,,,0.0,15.0,52.0,0.0
1423,52,1.0,,,,1.0,56.0,36.0,0.0
1423,53,3.0,,,,3.0,60.0,41.0,0.0
1423,54,3.0,,,,3.0,85.0,83.0,0.0
1423,55,3.0,,,,3.0,27.0,6.0,0.0
1423,56,1.0,,,,1.0,77.0,1.0,0.0
1423,57,3.0,,,,3.0,14.0,18.0,0.0
1423,58,3.0,,,,3.0,74.0,75.0,0.0
1423,59,3.0,,,,3.0,68.0,47.0,0.0
1423,60,0.0,,,,0.0,91.0,69.0,0.0
1423,61,1.0,,,,1.0,84.0,50.0,0.0
1423,62,0.0,,,,0.0,63.0,13.0,0.0
1423,63,3.0,,,,3.0,5.0,20.0,0.0
1423,64,3.0,,,,3.0,72.0,32.0,0.0
1423,65,3.0,,,,3.0,97.0,45.0,0.0
1423,66,1.0,,,,1.0,93.0,19.0,0.0
1423,67,3.0,,,,3.0,44.0,38.0,0.0
1423,68,3.0,,,,3.0,4.0,67.0,0.0
1423,69,3.0,,,,3.0,18.0,22.0,0.0
1423,70,3.0,,,,3.0,52.0,35.0,0.0
1423,71,3.0,,,,3.0,48.0,65.0,0.0
1423,72,1.0,,,,1.0,25.0,53.0,0.0
1423,73,1.0,,,,1.0,33.0,3.0,0.0
1423,74,2.0,,,,2.0,3.0,40.0,0.0
1423,75,3.0,,,,3.0,17.0,21.0,0.0
1423,76,3.0,,,,3.0,36.0,4.0,0.0
1423,77,3.0,,,,3.0,23.0,29.0,0.0
1423,78,3.0,,,,3.0,54.0,46.0,0.0
1423,79,3.0,,,,3.0,66.0,60.0,0.0
1423,80,3.0,,,,3.0,37.0,73.0,0.0
1423,81,1.0,,,,1.0,67.0,89.0,0.0
1423,82,3.0,,,,3.0,62.0,78.0,0.0
1423,83,3.0,,,,3.0,88.0,10.0,0.0
1423,84,3.0,,,,3.0,65.0,92.0,0.0
1423,85,1.0,,,,1.0,47.0,86.0,0.0
1423,86,0.0,,,,0.0,26.0,101.0,0.0
1423,87,0.0,,,,0.0,51.0,51.0,0.0
1423,88,0.0,,,,0.0,30.0,39.0,0.0
1423,89,0.0,,,,0.0,7.0,70.0,0.0
1423,90,0.0,,,,0.0,90.0,91.0,0.0
1423,91,0.0,,,,0.0,2.0,17.0,0.0
1423,92,0.0,,,,0.0,100.0,71.0,0.0
1423,93,0.0,,,,0.0,83.0,34.0,0.0
1423,94,0.0,,,,0.0,95.0,59.0,0.0
1423,95,0.0,,,,0.0,21.0,5.0,0.0
1423,96,1.0,,,,1.0,40.0,77.0,0.0
1423,97,0.0,,,,0.0,20.0,62.0,0.0
1423,98,1.0,,,,1.0,31.0,80.0,0.0
1423,99,1.0,,,,1.0,61.0,88.0,0.0
1423,100,3.0,,,,3.0,1.0,64.0,0.0
1423,101,2.0,,,,2.0,10.0,79.0,0.0
1424,0,3.0,,,,3.0,0.0,8.0,0.0
1424,1,2.0,,,,2.0,72.0,46.0,0.0
1424,2,2.0,,,,2.0,103.0,49.0,0.0
1424,3,2.0,,,,2.0,11.0,69.0,0.0
1424,4,2.0,,,,2.0,54.0,106.0,0.0
1424,5,2.0,,,,2.0,6.0,30.0,0.0
1424,6,3.0,,,,3.0,101.0,29.0,0.0
1424,7,2.0,,,,2.0,53.0,66.0,0.0
1424,8,2.0,,,,2.0,17.0,54.0,0.0
1424,9,3.0,,,,3.0,39.0,90.0,0.0
1424,10,2.0,,,,2.0,80.0,25.0,0.0
1424,11,0.0,,,,0.0,66.0,52.0,0.0
1424,12,2.0,,,,2.0,2.0,11.0,0.0
1424,13,3.0,,,,3.0,96.0,1.0,0.0
1424,14,0.0,,,,0.0,61.0,68.0,0.0
1424,15,2.0,,,,2.0,63.0,17.0,0.0
1424,16,4.0,,,,4.0,31.0,96.0,0.0
1424,17,3.0,,,,3.0,44.0,67.0,0.0
1424,18,0.0,,,,0.0,14.0,3.0,0.0
1424,19,3.0,,,,3.0,85.0,62.0,0.0
1424,20,3.0,,,,3.0,20.0,33.0,0.0
1424,21,3.0,,,,3.0,42.0,94.0,0.0
1424,22,3.0,,,,3.0,77.0,44.0,0.0
1424,23,3.0,,,,3.0,69.0,80.0,0.0
1424,24,3.0,,,,3.0,47.0,70.0,0.0
1424,25,0.0,,,,0.0,28.0,98.0,0.0
1424,26,3.0,,,,3.0,33.0,15.0,0.0
1424,27,3.0,,,,3.0,51.0,41.0,0.0
1424,28,2.0,,,,2.0,48.0,31.0,0.0
1424,29,2.0,,,,2.0,89.0,103.0,0.0
1424,30,2.0,,,,2.0,34.0,14.0,0.0
1424,31,3.0,,,,3.0,19.0,55.0,0.0
1424,32,0.0,,,,0.0,36.0,60.0,0.0
1424,33,0.0,,,,0.0,59.0,82.0,0.0
1424,34,2.0,,,,2.0,97.0,45.0,0.0
1424,35,0.0,,,,0.0,27.0,7.0,0.0
1424,36,2.0,,,,2.0,90.0,22.0,0.0
1424,37,3.0,,,,3.0,65.0,71.0,0.0
1424,38,3.0,,,,3.0,75.0,92.0,0.0
1424,39,0.0,,,,0.0,46.0,38.0,0.0
1424,40,2.0,,,,2.0,70.0,57.0,0.0
1424,41,0.0,,,,0.0,107.0,12.0,0.0
1424,42,0.0,,,,0.0,41.0,27.0,0.0
1424,43,3.0,,,,3.0,81.0,86.0,0.0
1424,44,3.0,,,,3.0,99.0,42.0,0.0
1424,45,2.0,,,,2.0,95.0,9.0,0.0
1424,46,0.0,,,,0.0,98.0,65.0,0.0
1424,47,0.0,,,,0.0,78.0,84.0,0.0
1424,48,3.0,,,,3.0,93.0,0.0,0.0
1424,49,0.0,,,,0.0,32.0,72.0,0.0
1424,50,3.0,,,,3.0,105.0,47.0,0.0
1424,51,2.0,,,,2.0,86.0,56.0,0.0
1424,52,0.0,,,,0.0,23.0,20.0,0.0
1424,53,0.0,,,,0.0,18.0,78.0,0.0
1424,54,2.0,,,,2.0,15.0,39.0,0.0
1424,55,0.0,,,,0.0,74.0,101.0,0.0
1424,56,3.0,,,,3.0,40.0,19.0,0.0
1424,57,0.0,,,,0.0,106.0,83.0,0.0
1424,58,0.0,,,,0.0,68.0,6.0,0.0
1424,59,0.0,,,,0.0,84.0,2.0,0.0
1424,60,3.0,,,,3.0,87.0,32.0,0.0
1424,61,3.0,,,,3.0,1.0,73.0,0.0
1424,62,2.0,,,,2.0,67.0,104.0,0.0
1424,63,3.0,,,,3.0,56.0,108.0,0.0
1424,64,2.0,,,,2.0,45.0,35.0,0.0
1424,65,0.0,,,,0.0,49.0,76.0,0.0
1424,66,3.0,,,,3.0,58.0,10.0,0.0
1424,67,0.0,,,,0.0,108.0,50.0,0.0
1424,68,0.0,,,,0.0,43.0,23.0,0.0
1424,69,2.0,,,,2.0,10.0,26.0,0.0
1424,70,3.0,,,,3.0,16.0,58.0,0.0
1424,71,3.0,,,,3.0,12.0,75.0,0.0
1424,72,0.0,,,,0.0,100.0,74.0,0.0
1424,73,3.0,,,,3.0,83.0,107.0,0.0
1424,74,2.0,,,,2.0,52.0,34.0,0.0
1424,75,2.0,,,,2.0,91.0,28.0,0.0
1424,76,3.0,,,,3.0,3.0,21.0,0.0
1424,77,3.0,,,,3.0,9.0,85.0,0.0
1424,78,2.0,,,,2.0,76.0,16.0,0.0
1424,79,3.0,,,,3.0,35.0,77.0,0.0
1424,80,3.0,,,,3.0,104.0,51.0,0.0
1424,81,3.0,,,,3.0,22.0,48.0,0.0
1424,82,3.0,,,,3.0,29.0,100.0,0.0
1424,83,2.0,,,,2.0,7.0,97.0,0.0
1424,84,3.0,,,,3.0,26.0,88.0,0.0
1424,85,3.0,,,,3.0,37.0,61.0,0.0
1424,86,2.0,,,,2.0,102.0,99.0,0.0
1424,87,3.0,,,,3.0,4.0,40.0,0.0
1424,88,0.0,,,,0.0,55.0,5.0,0.0
1424,89,0.0,,,,0.0,5.0,93.0,0.0
1424,90,3.0,,,,3.0,79.0,81.0,0.0
1424,91,3.0,,,,3.0,64.0,87.0,0.0
