graph_id,label,train_mask,val_mask,test_mask,feat,X,Y,Z
1463,3,,,,,13,41,0
1463,1,,,,,29,3,0
1464,3,,,,,56,3,0
1464,2,,,,,31,14,0
1464,3,,,,,24,37,0
1464,3,,,,,32,18,0
1464,4,,,,,34,45,0
1464,3,,,,,17,47,0
1464,0,,,,,37,32,0
1464,0,,,,,39,34,0
1464,0,,,,,45,46,0
1464,3,,,,,13,24,0
1464,0,,,,,57,0,0
1464,0,,,,,46,6,0
1464,0,,,,,43,31,0
1464,0,,,,,41,5,0
1464,0,,,,,9,42,0
1464,0,,,,,44,26,0
1464,3,,,,,12,21,0
1464,3,,,,,28,53,0
1464,3,,,,,20,29,0
1464,0,,,,,3,43,0
1464,4,,,,,4,30,0
1464,0,,,,,11,25,0
1464,3,,,,,7,8,0
1464,0,,,,,51,48,0
1464,0,,,,,30,9,0
1464,0,,,,,27,51,0
1464,0,,,,,40,44,0
1464,0,,,,,47,49,0
1464,0,,,,,36,22,0
1464,2,,,,,6,28,0
1464,2,,,,,10,19,0
1464,3,,,,,14,20,0
1464,3,,,,,16,16,0
1464,3,,,,,22,1,0
1464,3,,,,,26,55,0
1464,3,,,,,35,57,0
1464,3,,,,,50,27,0
1464,0,,,,,0,33,0
1464,0,,,,,1,56,0
1464,0,,,,,23,12,0
1464,3,,,,,15,40,0
1464,0,,,,,42,7,0
1464,3,,,,,19,50,0
1464,3,,,,,38,52,0
1464,0,,,,,5,17,0
1464,0,,,,,2,10,0
1464,3,,,,,48,13,0
1464,3,,,,,21,15,0
1464,0,,,,,49,2,0
1464,2,,,,,8,54,0
1464,3,,,,,54,39,0
1464,0,,,,,53,41,0
1464,0,,,,,55,4,0
1464,3,,,,,25,38,0
1464,0,,,,,29,11,0
1464,3,,,,,18,23,0
1464,0,,,,,52,36,0
1464,3,,,,,33,35,0
1465,3,,,,,62,30,0
1465,0,,,,,55,57,0
1465,0,,,,,1,4,0
1465,3,,,,,14,26,0
1465,3,,,,,45,22,0
1465,3,,,,,10,21,0
1465,3,,,,,25,12,0
1465,3,,,,,11,7,0
1465,3,,,,,5,54,0
1465,0,,,,,22,32,0
1465,0,,,,,56,40,0
1465,0,,,,,7,8,0
1465,0,,,,,47,2,0
1465,0,,,,,48,10,0
1465,3,,,,,26,29,0
1465,0,,,,,37,27,0
1465,0,,,,,70,31,0
1465,0,,,,,40,1,0
1465,0,,,,,33,53,0
1465,3,,,,,30,58,0
1465,3,,,,,32,9,0
1465,3,,,,,61,24,0
1465,0,,,,,17,41,0
1465,3,,,,,2,69,0
1465,3,,,,,12,28,0
1465,0,,,,,8,18,0
1465,3,,,,,34,65,0
1465,3,,,,,41,34,0
1465,3,,,,,60,15,0
1465,3,,,,,28,49,0
1465,3,,,,,9,51,0
1465,3,,,,,39,44,0
1465,3,,,,,21,64,0
1465,3,,,,,44,59,0
1465,0,,,,,51,6,0
1465,0,,,,,63,5,0
1465,0,,,,,68,61,0
1465,0,,,,,49,68,0
1465,4,,,,,53,35,0
1465,3,,,,,23,70,0
1465,3,,,,,27,17,0
1465,3,,,,,3,43,0
1465,0,,,,,6,47,0
1465,0,,,,,58,60,0
1465,0,,,,,65,66,0
1465,3,,,,,35,3,0
1465,0,,,,,38,16,0
1465,0,,,,,13,37,0
1465,3,,,,,36,14,0
1465,0,,,,,57,42,0
1465,3,,,,,16,23,0
1465,3,,,,,46,48,0
1465,3,,,,,18,62,0
1465,3,,,,,4,0,0
1465,0,,,,,50,19,0
1465,0,,,,,42,38,0
1465,0,,,,,52,67,0
1465,0,,,,,67,63,0
1465,3,,,,,69,55,0
1465,3,,,,,29,46,0
1465,0,,,,,43,13,0
1465,0,,,,,54,39,0
1465,0,,,,,64,52,0
1465,0,,,,,19,25,0
1465,3,,,,,31,11,0
1465,0,,,,,59,56,0
1465,0,,,,,15,20,0
1465,0,,,,,0,50,0
1465,3,,,,,66,33,0
1465,3,,,,,24,36,0
1465,3,,,,,20,45,0
1466,0,,,,,6,17,0
1466,0,,,,,18,6,0
1466,3,,,,,11,8,0
1466,3,,,,,14,20,0
1466,0,,,,,16,21,0
1466,0,,,,,20,16,0
1466,3,,,,,3,0,0
1466,3,,,,,17,25,0
1466,3,,,,,25,15,0
1466,4,,,,,4,10,0
1466,2,,,,,15,12,0
1466,0,,,,,13,5,0
1466,0,,,,,24,26,0
1466,2,,,,,26,7,0
1466,0,,,,,21,14,0
1466,0,,,,,12,11,0
1466,0,,,,,1,3,0
1466,0,,,,,7,4,0
1466,0,,,,,10,1,0
1466,3,,,,,2,9,0
1466,0,,,,,0,24,0
1466,3,,,,,19,18,0
1466,3,,,,,23,13,0
1466,0,,,,,9,22,0
1466,0,,,,,5,2,0
1466,0,,,,,22,19,0
1466,0,,,,,8,23,0
1467,1,,,,,22,4,0
1467,2,,,,,23,40,0
1467,1,,,,,16,67,0
1467,0,,,,,43,51,0
1467,0,,,,,35,6,0
1467,3,,,,,32,25,0
1467,0,,,,,40,35,0
1467,1,,,,,62,53,0
1467,3,,,,,51,64,0
1467,0,,,,,9,3,0
1467,1,,,,,7,28,0
1467,3,,,,,59,39,0
1467,3,,,,,24,14,0
1467,2,,,,,10,31,0
1467,1,,,,,45,16,0
1467,1,,,,,46,60,0
1467,1,,,,,20,52,0
1467,0,,,,,39,1,0
1467,4,,,,,53,22,0
1467,2,,,,,28,49,0
1467,2,,,,,42,56,0
1467,3,,,,,8,19,0
1467,3,,,,,57,33,0
1467,0,,,,,68,21,0
1467,3,,,,,60,62,0
1467,0,,,,,12,58,0
1467,0,,,,,49,48,0
1467,0,,,,,13,9,0
1467,0,,,,,14,30,0
1467,0,,,,,31,66,0
1467,1,,,,,0,61,0
1467,0,,,,,66,65,0
1467,0,,,,,6,24,0
1467,1,,,,,18,42,0
1467,0,,,,,29,26,0
1467,0,,,,,3,8,0
1467,1,,,,,65,47,0
1467,0,,,,,11,36,0
1467,1,,,,,15,50,0
1467,1,,,,,34,68,0
1467,1,,,,,30,63,0
1467,1,,,,,26,57,0
1467,0,,,,,41,54,0
1467,0,,,,,33,29,0
1467,0,,,,,50,23,0
1467,3,,,,,37,2,0
1467,0,,,,,48,13,0
1467,3,,,,,63,12,0
1467,3,,,,,1,5,0
1467,3,,,,,64,10,0
1467,1,,,,,38,27,0
1467,1,,,,,4,45,0
1467,0,,,,,25,15,0
1467,0,,,,,47,32,0
1467,3,,,,,17,37,0
1467,3,,,,,61,11,0
1467,0,,,,,21,34,0
1467,3,,,,,19,20,0
1467,3,,,,,36,43,0
1467,0,,,,,58,18,0
1467,0,,,,,5,7,0
1467,3,,,,,44,59,0
1467,0,,,,,56,0,0
1467,0,,,,,52,46,0
1467,0,,,,,54,44,0
1467,2,,,,,55,55,0
1467,2,,,,,67,17,0
1467,0,,,,,2,38,0
1467,1,,,,,27,41,0
1468,4,,,,,14,29,0
1468,3,,,,,7,19,0
1468,3,,,,,20,25,0
1468,3,,,,,0,28,0
1468,0,,,,,4,0,0
1468,3,,,,,11,24,0
1468,0,,,,,25,15,0
1468,0,,,,,31,2,0
1468,0,,,,,19,12,0
1468,0,,,,,24,22,0
1468,0,,,,,26,33,0
1468,0,,,,,22,9,0
1468,0,,,,,15,14,0
1468,0,,,,,5,11,0
1468,0,,,,,33,34,0
1468,0,,,,,23,8,0
1468,3,,,,,6,7,0
1468,0,,,,,10,3,0
1468,0,,,,,32,18,0
1468,0,,,,,3,4,0
1468,0,,,,,13,26,0
1468,3,,,,,21,23,0
1468,0,,,,,29,21,0
1468,0,,,,,30,20,0
1468,0,,,,,1,5,0
1468,3,,,,,17,13,0
1468,0,,,,,2,1,0
1468,3,,,,,8,31,0
1468,0,,,,,12,30,0
1468,3,,,,,16,32,0
1468,3,,,,,18,10,0
1468,0,,,,,27,27,0
1468,3,,,,,9,6,0
1468,3,,,,,28,17,0
1468,0,,,,,34,16,0
1469,2,,,,,18,152,0
1469,2,,,,,12,63,0
1469,2,,,,,36,22,0
1469,2,,,,,202,165,0
1469,2,,,,,126,81,0
1469,2,,,,,116,140,0
1469,2,,,,,86,117,0
1469,2,,,,,158,77,0
1469,2,,,,,186,121,0
1469,2,,,,,134,97,0
1469,2,,,,,77,135,0
1469,3,,,,,68,166,0
1469,2,,,,,3,110,0
1469,3,,,,,208,84,0
1469,2,,,,,124,159,0
1469,3,,,,,127,50,0
1469,3,,,,,4,168,0
1469,3,,,,,114,156,0
1469,2,,,,,101,82,0
1469,3,,,,,170,17,0
1469,2,,,,,149,158,0
1469,2,,,,,94,193,0
1469,2,,,,,132,20,0
1469,2,,,,,78,202,0
1469,2,,,,,93,96,0
1469,2,,,,,175,66,0
1469,0,,,,,188,78,0
1469,3,,,,,205,115,0
1469,0,,,,,139,163,0
1469,3,,,,,171,65,0
1469,2,,,,,81,43,0
1469,0,,,,,165,40,0
1469,2,,,,,57,6,0
1469,3,,,,,169,48,0
1469,3,,,,,151,21,0
1469,2,,,,,112,64,0
1469,3,,,,,23,34,0
1469,0,,,,,21,85,0
1469,2,,,,,35,106,0
1469,0,,,,,191,198,0
1469,2,,,,,128,172,0
1469,2,,,,,172,58,0
1469,0,,,,,13,145,0
1469,2,,,,,108,181,0
1469,2,,,,,43,104,0
1469,3,,,,,20,125,0
1469,3,,,,,200,134,0
1469,3,,,,,161,28,0
1469,3,,,,,74,167,0
1469,3,,,,,180,37,0
1469,2,,,,,152,209,0
1469,3,,,,,122,127,0
1469,3,,,,,155,184,0
1469,2,,,,,129,13,0
1469,3,,,,,133,151,0
1469,2,,,,,206,109,0
1469,0,,,,,10,160,0
1469,0,,,,,173,72,0
1469,3,,,,,41,189,0
1469,2,,,,,24,108,0
1469,2,,,,,131,89,0
1469,2,,,,,84,80,0
1469,0,,,,,106,53,0
1469,2,,,,,49,61,0
1469,2,,,,,56,33,0
1469,2,,,,,147,129,0
1469,2,,,,,52,49,0
1469,2,,,,,178,19,0
1469,2,,,,,157,14,0
1469,3,,,,,16,46,0
1469,2,,,,,189,147,0
1469,2,,,,,72,131,0
1469,2,,,,,19,23,0
1469,2,,,,,85,205,0
1469,0,,,,,141,32,0
1469,3,,,,,184,190,0
1469,2,,,,,88,170,0
1469,2,,,,,153,206,0
1469,3,,,,,83,191,0
1469,2,,,,,140,187,0
1469,3,,,,,148,186,0
1469,3,,,,,79,155,0
1469,3,,,,,160,185,0
1469,3,,,,,145,12,0
1469,2,,,,,61,103,0
1469,3,,,,,192,74,0
1469,2,,,,,109,71,0
1469,2,,,,,138,76,0
1469,2,,,,,110,112,0
1469,0,,,,,47,120,0
1469,2,,,,,67,194,0
1469,3,,,,,37,8,0
1469,3,,,,,14,11,0
1469,0,,,,,70,111,0
1469,3,,,,,201,146,0
1469,0,,,,,104,30,0
1469,2,,,,,39,83,0
1469,2,,,,,121,148,0
1469,2,,,,,44,126,0
1469,0,,,,,100,5,0
1469,0,,,,,130,4,0
1469,2,,,,,31,119,0
1469,0,,,,,118,1,0
1469,4,,,,,7,79,0
1469,2,,,,,82,180,0
1469,3,,,,,199,75,0
1469,0,,,,,136,200,0
1469,3,,,,,142,68,0
1469,0,,,,,120,139,0
1469,0,,,,,102,141,0
1469,2,,,,,69,18,0
1469,2,,,,,66,42,0
1469,0,,,,,27,195,0
1469,2,,,,,28,55,0
1469,3,,,,,162,144,0
1469,2,,,,,48,171,0
1469,2,,,,,196,102,0
1469,2,,,,,55,47,0
1469,2,,,,,97,24,0
1469,2,,,,,107,116,0
1469,2,,,,,51,192,0
1469,0,,,,,164,3,0
1469,2,,,,,167,153,0
1469,2,,,,,123,57,0
1469,2,,,,,163,36,0
1469,2,,,,,9,143,0
1469,2,,,,,34,2,0
1469,0,,,,,174,130,0
1469,0,,,,,177,92,0
1469,3,,,,,168,10,0
1469,3,,,,,22,73,0
1469,0,,,,,154,70,0
1469,0,,,,,209,62,0
1469,2,,,,,193,150,0
1469,0,,,,,0,178,0
1469,0,,,,,58,94,0
1469,2,,,,,183,164,0
1469,0,,,,,26,95,0
1469,2,,,,,63,177,0
1469,0,,,,,203,136,0
1469,0,,,,,46,44,0
1469,0,,,,,11,26,0
1469,2,,,,,96,133,0
1469,2,,,,,166,67,0
1469,0,,,,,54,161,0
1469,2,,,,,8,124,0
1469,0,,,,,50,149,0
1469,2,,,,,159,51,0
1469,2,,,,,71,0,0
1469,0,,,,,125,123,0
1469,2,,,,,119,56,0
1469,0,,,,,40,90,0
1469,0,,,,,150,45,0
1469,2,,,,,182,179,0
1469,2,,,,,204,25,0
1469,2,,,,,38,118,0
1469,2,,,,,146,99,0
1469,2,,,,,32,31,0
1469,0,,,,,95,176,0
1469,4,,,,,195,203,0
1469,2,,,,,76,174,0
1469,2,,,,,62,197,0
1469,0,,,,,176,182,0
1469,0,,,,,91,87,0
1469,0,,,,,179,86,0
1469,2,,,,,60,204,0
1469,0,,,,,45,157,0
1469,2,,,,,207,107,0
1469,0,,,,,99,35,0
1469,2,,,,,25,52,0
1469,0,,,,,15,142,0
1469,0,,,,,117,29,0
1469,0,,,,,59,41,0
1469,0,,,,,135,137,0
1469,2,,,,,73,27,0
1469,2,,,,,185,196,0
1469,2,,,,,194,16,0
1469,2,,,,,113,173,0
1469,2,,,,,87,113,0
1469,2,,,,,1,101,0
1469,0,,,,,30,15,0
1469,0,,,,,29,114,0
1469,2,,,,,98,39,0
1469,0,,,,,197,201,0
1469,2,,,,,65,128,0
1469,2,,,,,181,138,0
1469,2,,,,,198,208,0
1469,2,,,,,103,59,0
1469,2,,,,,115,69,0
1469,3,,,,,80,175,0
1469,2,,,,,190,207,0
1469,0,,,,,42,93,0
1469,2,,,,,64,188,0
1469,3,,,,,33,98,0
1469,3,,,,,143,122,0
1469,2,,,,,137,169,0
1469,3,,,,,6,183,0
1469,3,,,,,92,9,0
1469,2,,,,,144,60,0
1469,2,,,,,75,105,0
1469,0,,,,,111,100,0
1469,3,,,,,53,132,0
1469,3,,,,,5,199,0
1469,3,,,,,89,38,0
1469,3,,,,,187,154,0
1469,0,,,,,2,54,0
1469,3,,,,,105,88,0
1469,3,,,,,156,7,0
1469,2,,,,,17,162,0
1469,3,,,,,90,91,0
1470,3,,,,,22,46,0
1470,3,,,,,0,36,0
1470,0,,,,,3,41,0
1470,0,,,,,1,40,0
1470,0,,,,,9,28,0
1470,0,,,,,18,42,0
1470,0,,,,,14,29,0
1470,4,,,,,27,25,0
1470,3,,,,,49,10,0
1470,3,,,,,6,21,0
1470,3,,,,,31,22,0
1470,3,,,,,7,43,0
1470,3,,,,,20,47,0
1470,3,,,,,47,20,0
1470,3,,,,,10,23,0
1470,3,,,,,32,9,0
1470,3,,,,,43,1,0
1470,0,,,,,23,24,0
1470,3,,,,,34,0,0
1470,0,,,,,37,26,0
1470,3,,,,,44,12,0
1470,0,,,,,17,30,0
1470,0,,,,,4,44,0
1470,0,,,,,41,14,0
1470,0,,,,,36,45,0
1470,0,,,,,33,33,0
1470,3,,,,,12,35,0
1470,3,,,,,48,48,0
1470,0,,,,,29,6,0
1470,0,,,,,15,5,0
1470,0,,,,,24,3,0
1470,0,,,,,25,17,0
1470,0,,,,,11,4,0
1470,0,,,,,46,2,0
1470,0,,,,,39,11,0
1470,0,,,,,30,34,0
1470,0,,,,,19,8,0
1470,0,,,,,8,37,0
1470,0,,,,,45,27,0
1470,0,,,,,42,7,0
1470,0,,,,,26,13,0
1470,0,,,,,2,49,0
1470,0,,,,,35,16,0
1470,0,,,,,13,32,0
1470,0,,,,,40,18,0
1470,0,,,,,21,15,0
1470,3,,,,,5,19,0
1470,0,,,,,16,31,0
1470,3,,,,,38,38,0
1470,3,,,,,28,39,0
1471,2,,,,,143,0,0
1471,2,,,,,202,152,0
1471,0,,,,,7,107,0
1471,2,,,,,168,202,0
1471,3,,,,,176,59,0
1471,3,,,,,60,51,0
1471,2,,,,,195,157,0
1471,2,,,,,98,42,0
1471,0,,,,,85,175,0
1471,2,,,,,135,143,0
1471,2,,,,,33,147,0
1471,0,,,,,109,160,0
1471,2,,,,,113,140,0
1471,3,,,,,164,81,0
1471,2,,,,,49,112,0
1471,2,,,,,169,4,0
1471,2,,,,,156,1,0
1471,2,,,,,19,50,0
1471,0,,,,,179,45,0
1471,3,,,,,86,124,0
1471,1,,,,,139,106,0
1471,1,,,,,83,23,0
1471,4,,,,,84,85,0
1471,3,,,,,199,176,0
1471,3,,,,,99,19,0
1471,3,,,,,97,203,0
1471,2,,,,,76,128,0
1471,0,,,,,35,187,0
1471,2,,,,,89,5,0
1471,0,,,,,198,125,0
1471,1,,,,,208,72,0
1471,0,,,,,191,90,0
1471,0,,,,,100,159,0
1471,0,,,,,39,76,0
1471,2,,,,,127,190,0
1471,2,,,,,144,32,0
1471,2,,,,,36,153,0
1471,3,,,,,13,65,0
1471,0,,,,,132,6,0
1471,2,,,,,47,194,0
1471,3,,,,,155,169,0
1471,2,,,,,136,186,0
1471,0,,,,,163,87,0
1471,2,,,,,40,40,0
1471,1,,,,,165,77,0
1471,2,,,,,153,166,0
1471,2,,,,,138,44,0
1471,2,,,,,51,99,0
1471,3,,,,,1,53,0
1471,1,,,,,204,150,0
1471,3,,,,,159,156,0
1471,2,,,,,10,21,0
1471,3,,,,,149,70,0
1471,3,,,,,24,34,0
1471,3,,,,,137,49,0
1471,3,,,,,78,182,0
1471,3,,,,,162,94,0
1471,2,,,,,170,208,0
1471,2,,,,,147,54,0
1471,3,,,,,53,13,0
1471,3,,,,,96,173,0
1471,2,,,,,104,131,0
1471,3,,,,,115,88,0
1471,0,,,,,131,67,0
1471,1,,,,,44,127,0
1471,2,,,,,116,191,0
1471,2,,,,,157,41,0
1471,3,,,,,111,205,0
1471,2,,,,,45,123,0
1471,3,,,,,125,119,0
1471,0,,,,,112,84,0
1471,3,,,,,79,83,0
1471,3,,,,,41,200,0
1471,2,,,,,130,198,0
1471,0,,,,,31,20,0
1471,0,,,,,29,133,0
1471,2,,,,,48,151,0
1471,3,,,,,146,79,0
1471,2,,,,,180,78,0
1471,3,,,,,80,62,0
1471,3,,,,,16,96,0
1471,0,,,,,92,18,0
1471,3,,,,,73,82,0
1471,1,,,,,72,197,0
1471,1,,,,,186,148,0
1471,3,,,,,118,178,0
1471,3,,,,,120,8,0
1471,1,,,,,18,209,0
1471,0,,,,,52,15,0
1471,1,,,,,103,25,0
1471,2,,,,,185,103,0
1471,3,,,,,110,179,0
1471,0,,,,,66,165,0
1471,2,,,,,0,120,0
1471,3,,,,,55,60,0
1471,3,,,,,3,193,0
1471,3,,,,,178,7,0
1471,3,,,,,122,155,0
1471,2,,,,,15,11,0
1471,2,,,,,167,64,0
1471,1,,,,,93,144,0
1471,1,,,,,142,141,0
1471,2,,,,,184,161,0
1471,0,,,,,82,184,0
1471,2,,,,,201,2,0
1471,2,,,,,175,74,0
1471,2,,,,,9,52,0
1471,2,,,,,14,35,0
1471,1,,,,,12,56,0
1471,1,,,,,187,167,0
1471,3,,,,,95,142,0
1471,3,,,,,43,183,0
1471,3,,,,,57,132,0
1471,0,,,,,141,121,0
1471,3,,,,,190,116,0
1471,3,,,,,134,22,0
1471,2,,,,,128,17,0
1471,1,,,,,5,204,0
1471,2,,,,,34,171,0
1471,1,,,,,151,207,0
1471,3,,,,,205,164,0
1471,0,,,,,172,71,0
1471,2,,,,,174,30,0
1471,3,,,,,4,102,0
1471,4,,,,,188,73,0
1471,1,,,,,206,206,0
1471,0,,,,,30,189,0
1471,3,,,,,209,130,0
1471,2,,,,,32,68,0
1471,3,,,,,101,3,0
1471,3,,,,,189,126,0
1471,3,,,,,37,162,0
1471,2,,,,,183,16,0
1471,3,,,,,114,37,0
1471,0,,,,,154,86,0
1471,0,,,,,63,188,0
1471,2,,,,,25,92,0
1471,3,,,,,23,135,0
1471,3,,,,,126,137,0
1471,3,,,,,124,139,0
1471,2,,,,,75,14,0
1471,2,,,,,150,29,0
1471,2,,,,,67,109,0
1471,3,,,,,2,43,0
1471,3,,,,,20,31,0
1471,2,,,,,121,75,0
1471,0,,,,,69,100,0
1471,3,,,,,50,168,0
1471,0,,,,,105,192,0
1471,0,,,,,108,105,0
1471,3,,,,,62,98,0
1471,2,,,,,119,134,0
1471,2,,,,,193,195,0
1471,3,,,,,28,177,0
1471,2,,,,,181,12,0
1471,2,,,,,70,101,0
1471,2,,,,,27,114,0
1471,0,,,,,145,58,0
1471,0,,,,,129,136,0
1471,0,,,,,91,138,0
1471,0,,,,,46,10,0
1471,3,,,,,64,91,0
1471,3,,,,,42,115,0
1471,3,,,,,77,108,0
1471,3,,,,,81,154,0
1471,0,,,,,61,47,0
1471,2,,,,,59,55,0
1471,3,,,,,71,201,0
1471,2,,,,,160,158,0
1471,3,,,,,68,27,0
1471,0,,,,,22,95,0
1471,3,,,,,161,93,0
1471,2,,,,,203,170,0
1471,0,,,,,54,117,0
1471,2,,,,,17,28,0
1471,2,,,,,192,80,0
1471,2,,,,,182,172,0
1471,0,,,,,196,33,0
1471,3,,,,,207,199,0
1471,2,,,,,158,24,0
1471,2,,,,,133,122,0
1471,1,,,,,106,174,0
1471,2,,,,,117,145,0
1471,1,,,,,21,196,0
1471,1,,,,,140,146,0
1471,0,,,,,38,26,0
1471,3,,,,,56,180,0
1471,0,,,,,177,38,0
1471,0,,,,,102,110,0
1471,3,,,,,65,57,0
1471,1,,,,,58,63,0
1471,3,,,,,90,118,0
1471,3,,,,,107,104,0
1471,1,,,,,152,185,0
1471,0,,,,,171,9,0
1471,3,,,,,11,89,0
1471,1,,,,,6,46,0
1471,2,,,,,166,113,0
1471,2,,,,,88,111,0
1471,3,,,,,148,39,0
1471,2,,,,,200,69,0
1471,3,,,,,8,36,0
1471,3,,,,,74,66,0
1471,3,,,,,194,97,0
1471,2,,,,,173,129,0
1471,3,,,,,94,163,0
1471,2,,,,,123,48,0
1471,2,,,,,87,181,0
1471,1,,,,,197,149,0
1471,0,,,,,26,61,0
1472,1,,,,,9,70,0
1472,2,,,,,65,68,0
1472,1,,,,,81,30,0
1472,3,,,,,77,86,0
1472,2,,,,,48,36,0
1472,2,,,,,33,65,0
1472,2,,,,,32,75,0
1472,4,,,,,8,18,0
1472,3,,,,,78,46,0
1472,3,,,,,84,38,0
1472,1,,,,,51,56,0
1472,1,,,,,17,1,0
1472,3,,,,,23,10,0
1472,3,,,,,20,55,0
1472,3,,,,,45,47,0
1472,1,,,,,38,59,0
1472,1,,,,,25,11,0
1472,2,,,,,12,49,0
1472,0,,,,,80,80,0
1472,0,,,,,62,67,0
1472,0,,,,,54,87,0
1472,2,,,,,79,41,0
1472,3,,,,,16,23,0
1472,2,,,,,69,22,0
1472,0,,,,,30,33,0
1472,0,,,,,35,37,0
1472,0,,,,,74,7,0
1472,0,,,,,70,64,0
1472,0,,,,,47,39,0
1472,1,,,,,56,32,0
1472,1,,,,,63,0,0
1472,0,,,,,52,4,0
1472,1,,,,,0,73,0
1472,0,,,,,73,14,0
1472,3,,,,,66,3,0
1472,0,,,,,22,20,0
1472,0,,,,,41,81,0
1472,1,,,,,44,8,0
1472,3,,,,,42,60,0
1472,3,,,,,11,24,0
1472,1,,,,,46,31,0
1472,1,,,,,61,12,0
1472,1,,,,,2,82,0
1472,1,,,,,13,61,0
1472,0,,,,,82,63,0
1472,0,,,,,49,72,0
1472,1,,,,,3,15,0
1472,0,,,,,88,44,0
1472,1,,,,,43,58,0
1472,1,,,,,10,26,0
1472,1,,,,,37,79,0
1472,3,,,,,1,9,0
1472,1,,,,,57,34,0
1472,0,,,,,58,52,0
1472,1,,,,,6,45,0
1472,1,,,,,53,17,0
1472,0,,,,,7,71,0
1472,1,,,,,15,42,0
1472,1,,,,,76,83,0
1472,0,,,,,28,53,0
1472,0,,,,,68,43,0
1472,0,,,,,83,62,0
1472,1,,,,,21,78,0
1472,1,,,,,26,66,0
1472,1,,,,,27,13,0
1472,1,,,,,87,27,0
1472,0,,,,,50,50,0
1472,0,,,,,67,74,0
1472,0,,,,,4,16,0
1472,0,,,,,60,21,0
1472,1,,,,,5,51,0
1472,3,,,,,36,35,0
1472,1,,,,,34,25,0
1472,2,,,,,85,85,0
1472,2,,,,,72,2,0
1472,1,,,,,39,69,0
1472,1,,,,,29,40,0
1472,2,,,,,86,48,0
1472,1,,,,,64,54,0
1472,1,,,,,71,88,0
1472,2,,,,,31,57,0
1472,2,,,,,55,76,0
1472,3,,,,,18,77,0
1472,3,,,,,24,84,0
1472,0,,,,,19,29,0
1472,1,,,,,75,6,0
1472,3,,,,,59,19,0
1472,1,,,,,40,5,0
1472,3,,,,,14,28,0
1473,3,,,,,11,8,0
1473,3,,,,,24,18,0
1473,3,,,,,23,11,0
1473,3,,,,,0,31,0
1473,2,,,,,1,28,0
1473,4,,,,,14,2,0
1473,3,,,,,32,13,0
1473,0,,,,,16,20,0
1473,2,,,,,27,22,0
1473,3,,,,,12,12,0
1473,3,,,,,34,16,0
1473,0,,,,,9,36,0
1473,0,,,,,17,19,0
1473,2,,,,,4,33,0
1473,0,,,,,18,5,0
1473,3,,,,,30,26,0
1473,0,,,,,33,34,0
1473,0,,,,,15,10,0
1473,3,,,,,21,27,0
1473,0,,,,,28,25,0
1473,0,,,,,25,29,0
1473,3,,,,,20,3,0
1473,0,,,,,6,23,0
1473,0,,,,,36,7,0
1473,3,,,,,3,24,0
1473,0,,,,,26,15,0
1473,3,,,,,8,32,0
1473,3,,,,,5,17,0
1473,0,,,,,10,21,0
1473,2,,,,,35,1,0
1473,0,,,,,7,0,0
1473,3,,,,,31,4,0
1473,0,,,,,22,6,0
1473,0,,,,,2,9,0
1473,0,,,,,13,30,0
1473,3,,,,,19,14,0
1473,3,,,,,29,35,0
1474,0,,,,,13,35,0
1474,3,,,,,33,57,0
1474,0,,,,,40,5,0
1474,1,,,,,57,9,0
1474,3,,,,,6,60,0
1474,0,,,,,44,1,0
1474,0,,,,,39,21,0
1474,0,,,,,59,56,0
1474,0,,,,,14,16,0
1474,0,,,,,17,19,0
1474,0,,,,,1,30,0
1474,4,,,,,36,52,0
1474,1,,,,,18,47,0
1474,0,,,,,43,8,0
1474,0,,,,,53,34,0
1474,3,,,,,55,55,0
1474,3,,,,,0,24,0
1474,2,,,,,24,0,0
1474,0,,,,,15,20,0
1474,1,,,,,21,54,0
1474,2,,,,,31,45,0
1474,1,,,,,37,50,0
1474,0,,,,,4,25,0
1474,0,,,,,29,51,0
1474,0,,,,,27,15,0
1474,3,,,,,50,42,0
1474,0,,,,,8,27,0
1474,0,,,,,42,11,0
1474,0,,,,,47,49,0
1474,0,,,,,45,40,0
1474,2,,,,,51,22,0
1474,0,,,,,5,32,0
1474,0,,,,,19,46,0
1474,0,,,,,28,28,0
1474,0,,,,,49,10,0
1474,1,,,,,7,26,0
1474,0,,,,,48,7,0
1474,0,,,,,32,13,0
1474,0,,,,,2,3,0
1474,0,,,,,30,43,0
1474,0,,,,,41,41,0
1474,0,,,,,34,14,0
1474,1,,,,,11,31,0
1474,0,,,,,10,53,0
1474,4,,,,,12,2,0
1474,0,,,,,20,48,0
1474,1,,,,,38,61,0
1474,0,,,,,60,18,0
1474,3,,,,,46,23,0
1474,1,,,,,61,12,0
1474,0,,,,,3,44,0
1474,1,,,,,22,33,0
1474,3,,,,,9,38,0
1474,1,,,,,25,6,0
1474,3,,,,,58,59,0
1474,1,,,,,56,17,0
1474,3,,,,,26,37,0
1474,3,,,,,35,4,0
1474,3,,,,,16,39,0
1474,1,,,,,23,36,0
1474,3,,,,,54,58,0
1474,2,,,,,52,29,0
1475,2,,,,,81,28,0
1475,0,,,,,3,26,0
1475,3,,,,,85,20,0
1475,2,,,,,39,61,0
1475,3,,,,,78,37,0
1475,4,,,,,61,15,0
1475,0,,,,,80,84,0
1475,0,,,,,19,34,0
1475,0,,,,,2,78,0
1475,0,,,,,26,18,0
1475,0,,,,,82,38,0
