graph_id,label,X,Y,Z
1393,0,1.0,11.0,0.0
1393,0,23.0,5.0,0.0
1393,3,4.0,32.0,0.0
1394,1,31.0,67.0,0.0
1394,0,0.0,0.0,0.0
1394,1,43.0,12.0,0.0
1394,0,53.0,20.0,0.0
1394,0,61.0,40.0,0.0
1394,0,2.0,11.0,0.0
1394,0,68.0,19.0,0.0
1394,0,39.0,63.0,0.0
1394,0,23.0,35.0,0.0
1394,0,42.0,16.0,0.0
1394,0,41.0,27.0,0.0
1394,0,8.0,51.0,0.0
1394,0,27.0,62.0,0.0
1394,1,47.0,32.0,0.0
1394,0,62.0,64.0,0.0
1394,1,26.0,48.0,0.0
1394,1,5.0,44.0,0.0
1394,2,57.0,3.0,0.0
1394,0,29.0,18.0,0.0
1394,0,71.0,22.0,0.0
1394,0,9.0,26.0,0.0
1394,1,34.0,55.0,0.0
1394,1,55.0,2.0,0.0
1394,2,67.0,61.0,0.0
1394,0,18.0,59.0,0.0
1394,0,10.0,57.0,0.0
1394,1,36.0,70.0,0.0
1394,4,11.0,5.0,0.0
1394,3,59.0,6.0,0.0
1394,3,54.0,65.0,0.0
1394,3,22.0,34.0,0.0
1394,3,33.0,43.0,0.0
1394,2,15.0,24.0,0.0
1394,0,25.0,17.0,0.0
1394,1,40.0,68.0,0.0
1394,0,28.0,49.0,0.0
1394,2,20.0,41.0,0.0
1394,3,69.0,33.0,0.0
1394,2,51.0,52.0,0.0
1394,0,46.0,25.0,0.0
1394,0,65.0,38.0,0.0
1394,1,14.0,71.0,0.0
1394,3,1.0,15.0,0.0
1394,4,35.0,14.0,0.0
1394,0,49.0,4.0,0.0
1394,1,56.0,69.0,0.0
1394,0,60.0,53.0,0.0
1394,0,52.0,60.0,0.0
1394,0,30.0,29.0,0.0
1394,0,16.0,56.0,0.0
1394,0,70.0,28.0,0.0
1394,0,19.0,13.0,0.0
1394,0,58.0,45.0,0.0
1394,0,7.0,21.0,0.0
1394,1,32.0,39.0,0.0
1394,0,6.0,9.0,0.0
1394,0,17.0,54.0,0.0
1394,0,44.0,1.0,0.0
1394,3,38.0,37.0,0.0
1394,0,45.0,46.0,0.0
1394,0,3.0,36.0,0.0
1394,0,63.0,42.0,0.0
1394,0,50.0,23.0,0.0
1394,0,24.0,8.0,0.0
1394,3,48.0,66.0,0.0
1394,3,4.0,7.0,0.0
1394,2,37.0,47.0,0.0
1394,3,12.0,50.0,0.0
1394,3,66.0,31.0,0.0
1394,3,64.0,30.0,0.0
1394,0,21.0,58.0,0.0
1394,0,13.0,10.0,0.0
1395,3,60.0,57.0,0.0
1395,3,5.0,33.0,0.0
1395,3,61.0,58.0,0.0
1395,3,30.0,10.0,0.0
1395,3,26.0,35.0,0.0
1395,3,42.0,44.0,0.0
1395,3,44.0,61.0,0.0
1395,3,20.0,2.0,0.0
1395,3,35.0,41.0,0.0
1395,3,4.0,19.0,0.0
1395,3,43.0,12.0,0.0
1395,3,25.0,14.0,0.0
1395,3,16.0,36.0,0.0
1395,3,57.0,32.0,0.0
1395,0,39.0,17.0,0.0
1395,0,40.0,45.0,0.0
1395,3,10.0,0.0,0.0
1395,3,23.0,55.0,0.0
1395,0,46.0,1.0,0.0
1395,3,17.0,8.0,0.0
1395,0,24.0,30.0,0.0
1395,3,14.0,51.0,0.0
1395,3,7.0,6.0,0.0
1395,0,50.0,34.0,0.0
1395,3,55.0,15.0,0.0
1395,0,0.0,21.0,0.0
1395,0,58.0,29.0,0.0
1395,3,37.0,7.0,0.0
1395,0,31.0,60.0,0.0
1395,3,22.0,3.0,0.0
1395,3,3.0,16.0,0.0
1395,3,41.0,49.0,0.0
1395,0,54.0,13.0,0.0
1395,0,15.0,11.0,0.0
1395,0,2.0,59.0,0.0
1395,0,6.0,38.0,0.0
1395,0,49.0,50.0,0.0
1395,0,32.0,43.0,0.0
1395,3,21.0,24.0,0.0
1395,3,33.0,42.0,0.0
1395,3,18.0,48.0,0.0
1395,3,48.0,4.0,0.0
1395,4,47.0,37.0,0.0
1395,3,53.0,26.0,0.0
1395,4,19.0,20.0,0.0
1395,0,27.0,46.0,0.0
1395,3,9.0,54.0,0.0
1395,0,59.0,31.0,0.0
1395,3,52.0,22.0,0.0
1395,0,28.0,5.0,0.0
1395,3,1.0,56.0,0.0
1395,3,36.0,47.0,0.0
1395,0,13.0,52.0,0.0
1395,3,38.0,18.0,0.0
1395,0,29.0,53.0,0.0
1395,0,11.0,40.0,0.0
1395,0,51.0,28.0,0.0
1395,3,56.0,9.0,0.0
1395,0,34.0,23.0,0.0
1395,0,8.0,39.0,0.0
1395,0,12.0,25.0,0.0
1395,3,45.0,27.0,0.0
1396,3,11.0,43.0,0.0
1396,0,42.0,56.0,0.0
1396,3,10.0,42.0,0.0
1396,3,55.0,18.0,0.0
1396,3,25.0,16.0,0.0
1396,3,4.0,6.0,0.0
1396,3,46.0,2.0,0.0
1396,3,24.0,40.0,0.0
1396,3,21.0,38.0,0.0
1396,0,12.0,27.0,0.0
1396,3,49.0,7.0,0.0
1396,4,56.0,22.0,0.0
1396,0,8.0,5.0,0.0
1396,0,2.0,0.0,0.0
1396,0,44.0,48.0,0.0
1396,0,5.0,14.0,0.0
1396,0,28.0,4.0,0.0
1396,0,53.0,41.0,0.0
1396,3,50.0,17.0,0.0
1396,0,3.0,10.0,0.0
1396,0,22.0,15.0,0.0
1396,0,39.0,1.0,0.0
1396,0,30.0,19.0,0.0
1396,0,54.0,50.0,0.0
1396,0,34.0,9.0,0.0
1396,0,15.0,35.0,0.0
1396,0,35.0,21.0,0.0
1396,0,45.0,20.0,0.0
1396,0,32.0,8.0,0.0
1396,0,47.0,32.0,0.0
1396,0,29.0,39.0,0.0
1396,0,9.0,46.0,0.0
1396,3,37.0,51.0,0.0
1396,3,26.0,53.0,0.0
1396,0,41.0,47.0,0.0
1396,0,52.0,25.0,0.0
1396,0,57.0,57.0,0.0
1396,0,0.0,31.0,0.0
1396,0,23.0,54.0,0.0
1396,0,18.0,52.0,0.0
1396,3,17.0,37.0,0.0
1396,0,51.0,12.0,0.0
1396,3,14.0,3.0,0.0
1396,0,19.0,28.0,0.0
1396,3,1.0,29.0,0.0
1396,3,7.0,44.0,0.0
1396,0,6.0,24.0,0.0
1396,0,40.0,33.0,0.0
1396,0,20.0,30.0,0.0
1396,0,27.0,34.0,0.0
1396,0,36.0,55.0,0.0
1396,3,16.0,23.0,0.0
1396,3,48.0,49.0,0.0
1396,0,38.0,11.0,0.0
1396,0,33.0,13.0,0.0
1396,0,31.0,26.0,0.0
1396,0,43.0,45.0,0.0
1396,0,13.0,36.0,0.0
1397,3,16.0,29.0,0.0
1397,2,52.0,30.0,0.0
1397,3,8.0,2.0,0.0
1397,3,20.0,15.0,0.0
1397,2,2.0,9.0,0.0
1397,0,48.0,19.0,0.0
1397,0,54.0,7.0,0.0
1397,3,27.0,37.0,0.0
1397,3,4.0,14.0,0.0
1397,2,46.0,18.0,0.0
1397,3,19.0,26.0,0.0
1397,2,3.0,38.0,0.0
1397,3,41.0,22.0,0.0
1397,3,24.0,17.0,0.0
1397,3,45.0,5.0,0.0
1397,3,42.0,20.0,0.0
1397,3,28.0,8.0,0.0
1397,3,12.0,23.0,0.0
1397,0,22.0,42.0,0.0
1397,3,39.0,21.0,0.0
1397,3,15.0,39.0,0.0
1397,2,5.0,16.0,0.0
1397,3,36.0,47.0,0.0
1397,0,29.0,44.0,0.0
1397,2,55.0,28.0,0.0
1397,3,17.0,50.0,0.0
1397,2,10.0,48.0,0.0
1397,2,37.0,45.0,0.0
1397,2,25.0,11.0,0.0
1397,0,40.0,13.0,0.0
1397,0,51.0,53.0,0.0
1397,2,23.0,46.0,0.0
1397,0,53.0,3.0,0.0
1397,3,26.0,33.0,0.0
1397,3,44.0,31.0,0.0
1397,3,43.0,52.0,0.0
1397,0,34.0,34.0,0.0
1397,0,7.0,51.0,0.0
1397,0,14.0,6.0,0.0
1397,0,33.0,36.0,0.0
1397,2,32.0,41.0,0.0
1397,2,47.0,1.0,0.0
1397,2,50.0,49.0,0.0
1397,2,1.0,27.0,0.0
1397,3,6.0,10.0,0.0
1397,3,56.0,24.0,0.0
1397,0,30.0,43.0,0.0
1397,4,35.0,0.0,0.0
1397,0,0.0,12.0,0.0
1397,0,13.0,54.0,0.0
1397,2,31.0,40.0,0.0
1397,0,9.0,25.0,0.0
1397,0,21.0,32.0,0.0
1397,2,38.0,56.0,0.0
1397,3,49.0,4.0,0.0
1397,3,18.0,55.0,0.0
1397,3,11.0,35.0,0.0
1398,3,72.0,33.0,0.0
1398,0,20.0,82.0,0.0
1398,0,29.0,47.0,0.0
1398,3,78.0,76.0,0.0
1398,0,13.0,74.0,0.0
1398,3,18.0,55.0,0.0
1398,3,11.0,36.0,0.0
1398,3,36.0,14.0,0.0
1398,1,77.0,57.0,0.0
1398,0,55.0,51.0,0.0
1398,1,76.0,81.0,0.0
1398,3,8.0,61.0,0.0
1398,1,6.0,20.0,0.0
1398,0,48.0,31.0,0.0
1398,0,24.0,77.0,0.0
1398,0,81.0,52.0,0.0
1398,1,53.0,25.0,0.0
1398,0,27.0,21.0,0.0
1398,0,79.0,0.0,0.0
1398,4,62.0,65.0,0.0
1398,0,52.0,43.0,0.0
1398,3,64.0,17.0,0.0
1398,1,60.0,12.0,0.0
1398,0,30.0,49.0,0.0
1398,0,40.0,39.0,0.0
1398,1,68.0,60.0,0.0
1398,0,58.0,50.0,0.0
1398,3,51.0,58.0,0.0
1398,3,12.0,71.0,0.0
1398,3,23.0,44.0,0.0
1398,1,74.0,27.0,0.0
1398,0,69.0,70.0,0.0
1398,0,61.0,22.0,0.0
1398,1,63.0,66.0,0.0
1398,1,46.0,83.0,0.0
1398,3,42.0,56.0,0.0
1398,3,66.0,75.0,0.0
1398,0,15.0,41.0,0.0
1398,0,43.0,48.0,0.0
1398,1,17.0,23.0,0.0
1398,0,44.0,26.0,0.0
1398,0,39.0,2.0,0.0
1398,3,70.0,37.0,0.0
1398,1,75.0,59.0,0.0
1398,3,32.0,40.0,0.0
1398,1,31.0,79.0,0.0
1398,1,54.0,78.0,0.0
1398,3,59.0,80.0,0.0
1398,0,16.0,5.0,0.0
1398,0,57.0,68.0,0.0
1398,0,47.0,38.0,0.0
1398,1,56.0,10.0,0.0
1398,0,3.0,63.0,0.0
1398,0,22.0,9.0,0.0
1398,0,2.0,15.0,0.0
1398,0,7.0,4.0,0.0
1398,0,67.0,35.0,0.0
1398,0,28.0,6.0,0.0
1398,0,38.0,19.0,0.0
1398,0,35.0,3.0,0.0
1398,0,83.0,16.0,0.0
1398,0,14.0,29.0,0.0
1398,1,50.0,24.0,0.0
1398,0,0.0,28.0,0.0
1398,0,82.0,62.0,0.0
1398,1,34.0,72.0,0.0
1398,1,1.0,45.0,0.0
1398,0,21.0,69.0,0.0
1398,0,9.0,18.0,0.0
1398,0,26.0,34.0,0.0
1398,3,65.0,54.0,0.0
1398,3,80.0,11.0,0.0
1398,3,4.0,46.0,0.0
1398,3,41.0,30.0,0.0
1398,0,49.0,32.0,0.0
1398,3,19.0,53.0,0.0
1398,3,10.0,1.0,0.0
1398,0,37.0,64.0,0.0
1398,0,73.0,73.0,0.0
1398,3,71.0,67.0,0.0
1398,3,45.0,13.0,0.0
1398,3,33.0,8.0,0.0
1398,1,5.0,42.0,0.0
1398,4,25.0,7.0,0.0
1399,0,1.0,19.0,0.0
1399,0,7.0,15.0,0.0
1399,0,24.0,7.0,0.0
1399,0,0.0,2.0,0.0
1399,0,9.0,10.0,0.0
1399,0,20.0,0.0,0.0
1399,0,22.0,8.0,0.0
1399,3,5.0,14.0,0.0
1399,3,14.0,18.0,0.0
1399,3,2.0,16.0,0.0
1399,3,23.0,5.0,0.0
1399,3,19.0,22.0,0.0
1399,0,16.0,12.0,0.0
1399,0,12.0,21.0,0.0
1399,0,17.0,17.0,0.0
1399,4,15.0,9.0,0.0
1399,0,13.0,13.0,0.0
1399,3,18.0,20.0,0.0
1399,3,21.0,24.0,0.0
1399,0,4.0,3.0,0.0
1399,3,11.0,4.0,0.0
1399,0,3.0,1.0,0.0
1399,0,10.0,11.0,0.0
1399,0,6.0,23.0,0.0
1399,0,8.0,6.0,0.0
1400,0,42.0,68.0,0.0
1400,0,20.0,19.0,0.0
1400,1,113.0,120.0,0.0
1400,1,37.0,32.0,0.0
1400,0,109.0,127.0,0.0
1400,3,13.0,106.0,0.0
1400,0,129.0,46.0,0.0
1400,3,79.0,56.0,0.0
1400,0,127.0,44.0,0.0
1400,3,118.0,62.0,0.0
1400,0,68.0,132.0,0.0
1400,0,122.0,48.0,0.0
1400,0,90.0,119.0,0.0
1400,0,101.0,107.0,0.0
1400,0,115.0,36.0,0.0
1400,0,95.0,69.0,0.0
1400,0,133.0,108.0,0.0
1400,3,34.0,70.0,0.0
1400,3,136.0,67.0,0.0
1400,0,96.0,29.0,0.0
1400,0,82.0,137.0,0.0
1400,3,14.0,31.0,0.0
1400,3,0.0,63.0,0.0
1400,3,15.0,42.0,0.0
1400,3,65.0,95.0,0.0
1400,3,66.0,114.0,0.0
1400,3,86.0,88.0,0.0
1400,3,1.0,75.0,0.0
1400,3,103.0,37.0,0.0
1400,3,25.0,47.0,0.0
1400,1,87.0,18.0,0.0
1400,3,33.0,129.0,0.0
1400,4,3.0,38.0,0.0
1400,1,2.0,0.0,0.0
1400,1,31.0,124.0,0.0
1400,0,123.0,121.0,0.0
1400,0,77.0,140.0,0.0
1400,1,64.0,101.0,0.0
1400,3,94.0,83.0,0.0
1400,3,19.0,103.0,0.0
1400,0,48.0,64.0,0.0
1400,1,112.0,87.0,0.0
1400,0,38.0,128.0,0.0
1400,1,49.0,30.0,0.0
1400,0,105.0,1.0,0.0
1400,3,5.0,136.0,0.0
1400,0,50.0,91.0,0.0
1400,3,10.0,130.0,0.0
1400,3,28.0,52.0,0.0
1400,0,46.0,54.0,0.0
1400,3,44.0,94.0,0.0
1400,0,74.0,12.0,0.0
1400,3,56.0,53.0,0.0
1400,3,39.0,116.0,0.0
1400,3,139.0,40.0,0.0
1400,3,71.0,61.0,0.0
1400,3,132.0,111.0,0.0
1400,3,134.0,59.0,0.0
1400,3,100.0,21.0,0.0
1400,3,131.0,84.0,0.0
1400,3,47.0,135.0,0.0
1400,3,4.0,45.0,0.0
1400,3,120.0,11.0,0.0
1400,3,116.0,73.0,0.0
1400,3,121.0,6.0,0.0
1400,0,75.0,41.0,0.0
1400,1,93.0,102.0,0.0
1400,3,72.0,27.0,0.0
1400,4,111.0,125.0,0.0
1400,1,126.0,92.0,0.0
1400,3,29.0,141.0,0.0
1400,3,40.0,39.0,0.0
1400,3,108.0,7.0,0.0
1400,1,26.0,105.0,0.0
1400,3,52.0,79.0,0.0
1400,3,124.0,118.0,0.0
1400,3,135.0,33.0,0.0
1400,1,58.0,80.0,0.0
1400,3,60.0,10.0,0.0
1400,3,35.0,126.0,0.0
1400,3,97.0,26.0,0.0
1400,3,85.0,138.0,0.0
1400,2,30.0,131.0,0.0
1400,3,63.0,86.0,0.0
1400,1,8.0,24.0,0.0
1400,3,99.0,97.0,0.0
1400,2,41.0,14.0,0.0
1400,1,104.0,3.0,0.0
1400,3,53.0,109.0,0.0
1400,3,57.0,13.0,0.0
1400,1,6.0,82.0,0.0
1400,3,62.0,57.0,0.0
1400,0,18.0,113.0,0.0
1400,0,128.0,133.0,0.0
1400,3,88.0,104.0,0.0
1400,3,22.0,96.0,0.0
1400,3,61.0,20.0,0.0
1400,3,140.0,115.0,0.0
1400,3,59.0,50.0,0.0
1400,1,78.0,90.0,0.0
1400,1,9.0,8.0,0.0
1400,1,24.0,66.0,0.0
1400,3,107.0,78.0,0.0
1400,1,106.0,122.0,0.0
1400,0,21.0,16.0,0.0
1400,1,70.0,35.0,0.0
1400,0,12.0,55.0,0.0
1400,0,110.0,110.0,0.0
1400,3,7.0,49.0,0.0
1400,3,16.0,74.0,0.0
1400,0,89.0,22.0,0.0
1400,0,83.0,17.0,0.0
1400,0,98.0,134.0,0.0
1400,3,125.0,100.0,0.0
1400,0,141.0,72.0,0.0
1400,0,43.0,65.0,0.0
1400,0,73.0,2.0,0.0
1400,3,81.0,58.0,0.0
1400,3,27.0,123.0,0.0
1400,3,55.0,28.0,0.0
1400,3,36.0,98.0,0.0
1400,3,17.0,23.0,0.0
1400,3,69.0,71.0,0.0
1400,3,11.0,25.0,0.0
1400,3,84.0,89.0,0.0
1400,3,91.0,85.0,0.0
1400,3,45.0,112.0,0.0
1400,3,54.0,5.0,0.0
1400,0,130.0,81.0,0.0
1400,0,114.0,117.0,0.0
1400,1,117.0,43.0,0.0
1400,1,51.0,9.0,0.0
1400,0,119.0,99.0,0.0
1400,0,102.0,60.0,0.0
1400,2,76.0,34.0,0.0
1400,0,23.0,51.0,0.0
1400,1,137.0,93.0,0.0
1400,0,92.0,4.0,0.0
1400,3,67.0,76.0,0.0
1400,3,138.0,15.0,0.0
1400,1,32.0,77.0,0.0
1400,2,80.0,139.0,0.0
1401,2,70.0,40.0,0.0
1401,1,17.0,36.0,0.0
1401,2,73.0,51.0,0.0
1401,2,91.0,37.0,0.0
1401,1,82.0,17.0,0.0
1401,2,7.0,4.0,0.0
1401,0,11.0,82.0,0.0
1401,0,80.0,94.0,0.0
1401,0,37.0,83.0,0.0
1401,2,87.0,101.0,0.0
1401,0,14.0,27.0,0.0
1401,0,115.0,118.0,0.0
1401,0,50.0,2.0,0.0
1401,3,18.0,15.0,0.0
1401,1,99.0,54.0,0.0
1401,2,56.0,19.0,0.0
1401,2,67.0,34.0,0.0
1401,0,65.0,9.0,0.0
1401,2,38.0,89.0,0.0
1401,0,104.0,20.0,0.0
1401,3,76.0,3.0,0.0
1401,2,102.0,29.0,0.0
1401,2,52.0,14.0,0.0
1401,3,10.0,58.0,0.0
1401,2,53.0,80.0,0.0
1401,4,20.0,103.0,0.0
1401,2,27.0,85.0,0.0
1401,0,69.0,67.0,0.0
1401,1,23.0,35.0,0.0
1401,2,106.0,71.0,0.0
1401,2,24.0,93.0,0.0
1401,0,22.0,96.0,0.0
1401,2,86.0,70.0,0.0
1401,0,72.0,8.0,0.0
1401,0,74.0,69.0,0.0
1401,1,55.0,97.0,0.0
1401,2,4.0,13.0,0.0
1401,2,117.0,52.0,0.0
1401,2,71.0,50.0,0.0
1401,2,6.0,102.0,0.0
1401,2,40.0,53.0,0.0
1401,2,41.0,108.0,0.0
1401,2,61.0,39.0,0.0
1401,2,0.0,55.0,0.0
1401,2,114.0,76.0,0.0
1401,2,119.0,28.0,0.0
1401,3,46.0,66.0,0.0
1401,0,13.0,104.0,0.0
1401,0,21.0,0.0,0.0
1401,2,16.0,12.0,0.0
1401,2,25.0,61.0,0.0
1401,0,35.0,44.0,0.0
1401,0,47.0,38.0,0.0
1401,0,45.0,60.0,0.0
1401,2,32.0,63.0,0.0
1401,0,1.0,72.0,0.0
1401,3,81.0,86.0,0.0
1401,0,2.0,48.0,0.0
1401,2,89.0,100.0,0.0
1401,3,28.0,21.0,0.0
1401,0,111.0,16.0,0.0
1401,0,64.0,47.0,0.0
1401,2,78.0,95.0,0.0
1401,2,30.0,90.0,0.0
1401,2,49.0,41.0,0.0
1401,2,31.0,49.0,0.0
1401,2,54.0,81.0,0.0
1401,4,105.0,112.0,0.0
1401,3,44.0,5.0,0.0
1401,0,101.0,56.0,0.0
1401,0,33.0,11.0,0.0
1401,0,60.0,46.0,0.0
1401,1,116.0,115.0,0.0
1401,3,107.0,99.0,0.0
1401,2,97.0,98.0,0.0
1401,1,109.0,32.0,0.0
1401,0,79.0,59.0,0.0
1401,2,12.0,22.0,0.0
1401,2,51.0,1.0,0.0
1401,1,58.0,73.0,0.0
1401,3,26.0,87.0,0.0
1401,1,90.0,107.0,0.0
1401,0,77.0,30.0,0.0
1401,0,59.0,111.0,0.0
1401,0,8.0,10.0,0.0
1401,0,57.0,65.0,0.0
1401,0,34.0,64.0,0.0
1401,0,85.0,84.0,0.0
1401,2,110.0,79.0,0.0
1401,2,83.0,119.0,0.0
1401,0,95.0,57.0,0.0
1401,1,94.0,45.0,0.0
1401,2,88.0,113.0,0.0
1401,0,112.0,88.0,0.0
1401,1,84.0,75.0,0.0
1401,2,108.0,24.0,0.0
1401,2,75.0,33.0,0.0
1401,0,39.0,106.0,0.0
1401,0,48.0,110.0,0.0
1401,2,3.0,109.0,0.0
1401,2,103.0,7.0,0.0
1401,0,113.0,18.0,0.0
1401,2,96.0,68.0,0.0
1401,3,63.0,105.0,0.0
1401,2,43.0,43.0,0.0
1401,3,62.0,6.0,0.0
1401,2,93.0,26.0,0.0
1401,1,15.0,92.0,0.0
1401,0,19.0,117.0,0.0
1401,0,42.0,116.0,0.0
1401,2,98.0,91.0,0.0
1401,2,68.0,62.0,0.0
1401,2,5.0,74.0,0.0
1401,2,9.0,77.0,0.0
1401,2,66.0,25.0,0.0
1401,2,118.0,23.0,0.0
1401,3,92.0,78.0,0.0
1401,0,100.0,114.0,0.0
1401,0,29.0,42.0,0.0
1401,2,36.0,31.0,0.0
1402,0,12.0,219.0,0.0
1402,2,184.0,141.0,0.0
1402,2,100.0,14.0,0.0
1402,2,206.0,35.0,0.0
1402,1,127.0,161.0,0.0
1402,2,178.0,215.0,0.0
1402,2,128.0,98.0,0.0
1402,2,97.0,48.0,0.0
1402,2,162.0,36.0,0.0
1402,2,75.0,173.0,0.0
1402,2,70.0,0.0,0.0
1402,0,142.0,100.0,0.0
1402,2,23.0,74.0,0.0
1402,0,18.0,37.0,0.0
1402,2,121.0,138.0,0.0
1402,2,6.0,55.0,0.0
1402,2,63.0,168.0,0.0
1402,0,2.0,97.0,0.0
1402,2,35.0,165.0,0.0
1402,2,193.0,64.0,0.0
1402,2,210.0,183.0,0.0
1402,2,82.0,13.0,0.0
1402,2,199.0,164.0,0.0
1402,1,30.0,170.0,0.0
1402,2,175.0,150.0,0.0
1402,2,115.0,179.0,0.0
1402,0,34.0,7.0,0.0
1402,2,89.0,125.0,0.0
1402,2,208.0,137.0,0.0
1402,2,144.0,206.0,0.0
1402,2,166.0,29.0,0.0
1402,2,108.0,221.0,0.0
1402,0,125.0,80.0,0.0
1402,2,215.0,149.0,0.0
1402,0,195.0,172.0,0.0
1402,2,213.0,47.0,0.0
1402,0,1.0,200.0,0.0
1402,2,103.0,217.0,0.0
1402,2,22.0,56.0,0.0
1402,2,185.0,41.0,0.0
1402,1,0.0,116.0,0.0
1402,2,5.0,157.0,0.0
1402,0,169.0,50.0,0.0
1402,1,179.0,6.0,0.0
1402,0,138.0,77.0,0.0
1402,0,104.0,40.0,0.0
1402,0,221.0,32.0,0.0
1402,2,132.0,136.0,0.0
1402,2,87.0,2.0,0.0
1402,0,17.0,144.0,0.0
1402,2,91.0,46.0,0.0
1402,2,26.0,208.0,0.0
1402,0,20.0,211.0,0.0
1402,2,202.0,163.0,0.0
1402,0,4.0,66.0,0.0
1402,2,80.0,127.0,0.0
1402,2,137.0,147.0,0.0
1402,0,134.0,99.0,0.0
1402,2,95.0,196.0,0.0
1402,3,145.0,19.0,0.0
1402,3,76.0,132.0,0.0
1402,0,16.0,28.0,0.0
1402,2,78.0,39.0,0.0
1402,3,8.0,167.0,0.0
1402,1,172.0,153.0,0.0
1402,1,7.0,49.0,0.0
1402,3,96.0,84.0,0.0
1402,3,3.0,121.0,0.0
1402,2,205.0,65.0,0.0
1402,3,167.0,131.0,0.0
1402,2,52.0,107.0,0.0
1402,3,68.0,31.0,0.0
1402,2,36.0,201.0,0.0
1402,2,58.0,24.0,0.0
1402,2,94.0,159.0,0.0
1402,2,136.0,169.0,0.0
1402,3,28.0,130.0,0.0
1402,2,181.0,53.0,0.0
1402,2,107.0,12.0,0.0
1402,3,101.0,38.0,0.0
1402,2,160.0,158.0,0.0
1402,2,102.0,156.0,0.0
1402,2,117.0,18.0,0.0
1402,2,192.0,143.0,0.0
1402,2,122.0,189.0,0.0
1402,2,146.0,60.0,0.0
1402,3,64.0,119.0,0.0
1402,2,190.0,51.0,0.0
1402,2,110.0,178.0,0.0
1402,3,15.0,86.0,0.0
1402,3,161.0,79.0,0.0
1402,3,153.0,214.0,0.0
1402,3,147.0,210.0,0.0
1402,2,85.0,162.0,0.0
1402,2,214.0,92.0,0.0
1402,3,33.0,69.0,0.0
1402,0,203.0,87.0,0.0
1402,0,42.0,118.0,0.0
1402,1,46.0,197.0,0.0
1402,0,159.0,142.0,0.0
1402,0,173.0,61.0,0.0
1402,0,21.0,151.0,0.0
1402,2,148.0,184.0,0.0
1402,2,168.0,195.0,0.0
1402,2,196.0,194.0,0.0
1402,2,130.0,182.0,0.0
1402,2,77.0,140.0,0.0
1402,2,40.0,43.0,0.0
1402,2,113.0,52.0,0.0
1402,2,86.0,114.0,0.0
1402,2,133.0,213.0,0.0
1402,4,156.0,145.0,0.0
1402,0,219.0,148.0,0.0
1402,0,220.0,63.0,0.0
1402,0,32.0,106.0,0.0
1402,0,49.0,175.0,0.0
1402,0,98.0,15.0,0.0
1402,1,111.0,126.0,0.0
1402,1,149.0,120.0,0.0
1402,0,27.0,146.0,0.0
1402,0,53.0,128.0,0.0
1402,3,119.0,105.0,0.0
1402,3,37.0,71.0,0.0
1402,3,140.0,174.0,0.0
1402,2,201.0,73.0,0.0
1402,0,126.0,155.0,0.0
1402,0,141.0,45.0,0.0
1402,3,174.0,185.0,0.0
1402,3,194.0,17.0,0.0
1402,2,143.0,177.0,0.0
1402,3,139.0,91.0,0.0
1402,3,182.0,5.0,0.0
1402,3,57.0,59.0,0.0
1402,0,88.0,34.0,0.0
1402,0,118.0,89.0,0.0
1402,2,177.0,205.0,0.0
1402,2,19.0,115.0,0.0
1402,2,24.0,188.0,0.0
1402,2,106.0,78.0,0.0
1402,1,90.0,199.0,0.0
1402,0,31.0,190.0,0.0
1402,2,155.0,124.0,0.0
1402,1,152.0,1.0,0.0
1402,0,84.0,108.0,0.0
1402,1,54.0,70.0,0.0
1402,2,44.0,95.0,0.0
1402,2,150.0,207.0,0.0
1402,1,105.0,180.0,0.0
1402,2,112.0,122.0,0.0
1402,3,92.0,72.0,0.0
1402,2,62.0,102.0,0.0
1402,3,50.0,85.0,0.0
1402,3,25.0,25.0,0.0
1402,2,120.0,117.0,0.0
1402,3,60.0,11.0,0.0
1402,3,188.0,26.0,0.0
1402,3,198.0,103.0,0.0
1402,3,11.0,81.0,0.0
1402,2,71.0,16.0,0.0
1402,3,109.0,9.0,0.0
1402,2,189.0,123.0,0.0
1402,3,13.0,209.0,0.0
1402,2,157.0,23.0,0.0
1402,3,66.0,186.0,0.0
1402,3,151.0,187.0,0.0
1402,2,39.0,139.0,0.0
1402,2,171.0,54.0,0.0
1402,1,180.0,112.0,0.0
1402,2,158.0,21.0,0.0
1402,2,74.0,42.0,0.0
1402,2,209.0,111.0,0.0
1402,1,29.0,68.0,0.0
1402,4,43.0,3.0,0.0
1402,0,216.0,135.0,0.0
1402,2,187.0,202.0,0.0
1402,2,48.0,154.0,0.0
1402,3,51.0,113.0,0.0
1402,3,217.0,76.0,0.0
1402,2,123.0,191.0,0.0
1402,0,207.0,193.0,0.0
1402,3,183.0,109.0,0.0
1402,1,14.0,218.0,0.0
1402,2,163.0,33.0,0.0
1402,3,176.0,83.0,0.0
1402,1,55.0,10.0,0.0
1402,2,83.0,8.0,0.0
1402,1,211.0,152.0,0.0
1402,0,204.0,57.0,0.0
1402,1,65.0,203.0,0.0
1402,1,131.0,44.0,0.0
1402,3,114.0,58.0,0.0
1402,2,10.0,212.0,0.0
1402,3,59.0,22.0,0.0
1402,2,186.0,133.0,0.0
1402,2,170.0,93.0,0.0
1402,2,197.0,94.0,0.0
1402,3,81.0,160.0,0.0
1402,2,191.0,134.0,0.0
1402,2,154.0,101.0,0.0
